run_datetime,S0,K,mu,sigma,N,monitoring_dates,style,l1,l2,l3,e1,e2,initial_option_value
2023-11-30 19:56:51.912529,40,40,0.06,0.2,300,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x2a8c9fd60>,0.003,0.01,0.002,2000,2000,2.294841730725123
2023-11-30 19:57:07.773997,40,40,0.06,0.2,300,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x16d6fad70>,0.003,0.01,0.002,2000,2000,2.2964928746545317
2023-11-30 19:57:19.114539,40,40,0.06,0.2,1000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x16d204fa0>,0.003,0.01,0.002,2000,2000,2.2902431285831755
2023-11-30 19:57:27.749819,40,40,0.06,0.2,1000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x16a0f1ff0>,0.003,0.01,0.002,2000,2000,2.296643335807269
2023-11-30 19:57:40.176469,40,40,0.06,0.2,1000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x2b12a8be0>,0.003,0.01,0.002,2000,2000,2.3043929254636253
2023-11-30 19:57:50.215648,40,40,0.06,0.2,1000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x1690a2860>,0.003,0.01,0.002,2000,2000,2.31417335366663
2023-11-30 19:58:08.871317,40,40,0.06,0.2,1000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x16cd31060>,0.003,0.01,0.002,2000,2000,2.29878439037403
2023-11-30 19:58:26.675164,40,40,0.06,0.2,1000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x2a8d53b20>,0.003,0.01,0.002,2000,2000,2.294104658932336
2023-11-30 19:58:37.678668,40,40,0.06,0.2,1000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x2ae3672b0>,0.003,0.01,0.002,2000,2000,2.3250954049388106
2023-11-30 19:58:53.821292,40,40,0.06,0.2,1000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x1049d8940>,0.003,0.01,0.002,2000,2000,2.2963113112190277
2023-11-30 19:59:11.441187,40,40,0.06,0.2,1000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x2b3bdfcd0>,0.003,0.01,0.002,2000,2000,2.3021371615055126
2023-11-30 19:59:28.940267,40,40,0.06,0.2,1000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x2a8d83850>,0.003,0.01,0.002,2000,2000,2.2955865306845338
2023-11-30 19:59:47.441900,40,40,0.06,0.2,3000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x16e763460>,0.003,0.01,0.002,2000,2000,2.3130895406922334
2023-11-30 20:00:04.562434,40,40,0.06,0.2,3000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x16a2d9750>,0.003,0.01,0.002,2000,2000,2.2960188487698154
2023-11-30 20:00:18.518698,40,40,0.06,0.2,3000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x15ba5a830>,0.003,0.01,0.002,2000,2000,2.3002951309184114
2023-11-30 20:00:40.883109,40,40,0.06,0.2,3000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x2b7608430>,0.003,0.01,0.002,2000,2000,2.295366349646399
2023-11-30 20:01:01.727195,40,40,0.06,0.2,3000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x16cd307f0>,0.003,0.01,0.002,2000,2000,2.2986962750861095
2023-11-30 20:01:15.539960,40,40,0.06,0.2,3000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x16c8a6b30>,0.003,0.01,0.002,2000,2000,2.3009245885072374
2023-11-30 20:01:31.271541,40,40,0.06,0.2,3000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x2ae275120>,0.003,0.01,0.002,2000,2000,2.2953339897392575
2023-11-30 20:01:46.625539,40,40,0.06,0.2,3000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x16a2db2b0>,0.003,0.01,0.002,2000,2000,2.29571240834762
2023-11-30 20:01:59.513510,40,40,0.06,0.2,3000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x2bb4ad000>,0.003,0.01,0.002,2000,2000,2.2952100081819355
2023-11-30 20:02:18.531891,40,40,0.06,0.2,3000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x2ad0a1420>,0.003,0.01,0.002,2000,2000,2.2773139346007016
2023-11-30 20:02:38.523399,40,40,0.06,0.2,10000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x16f415b70>,0.003,0.01,0.002,2000,2000,2.297101570205467
2023-11-30 20:03:34.745492,40,40,0.06,0.2,10000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x2abd0e0b0>,0.003,0.01,0.002,2000,2000,2.297043519376706
2023-11-30 20:04:04.360310,40,40,0.06,0.2,10000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x16ce38a60>,0.003,0.01,0.002,2000,2000,2.2907484178933153
2023-11-30 20:04:23.872330,40,40,0.06,0.2,10000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x16eb9f220>,0.003,0.01,0.002,2000,2000,2.2961335814287946
2023-11-30 20:04:48.825562,40,40,0.06,0.2,10000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x16c903580>,0.003,0.01,0.002,2000,2000,2.287543130629765
2023-11-30 20:05:16.757438,40,40,0.06,0.2,10000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x2a8c9c7f0>,0.003,0.01,0.002,2000,2000,4.146719986732506
2023-11-30 20:05:23.477639,40,40,0.06,0.2,10000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x2b3d851e0>,0.003,0.01,0.002,2000,2000,2.298461185413366
2023-11-30 20:05:45.957803,40,40,0.06,0.2,10000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x2c0883ee0>,0.003,0.01,0.002,2000,2000,2.2962336559962857
2023-11-30 20:06:06.997647,40,40,0.06,0.2,10000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x2aba1f280>,0.003,0.01,0.002,2000,2000,2.279021581717312
2023-11-30 20:06:27.879381,40,40,0.06,0.2,10000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x2ae328910>,0.003,0.01,0.002,2000,2000,2.2956989989408725
2023-11-30 20:06:53.517290,40,40,0.06,0.2,30000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x16e1ea4d0>,0.003,0.01,0.002,2000,2000,2.29647086635055
2023-11-30 20:07:35.757711,40,40,0.06,0.2,30000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x15e655660>,0.003,0.01,0.002,2000,2000,2.2952804551443653
2023-11-30 20:08:14.492590,40,40,0.06,0.2,30000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x2b19203d0>,0.003,0.01,0.002,2000,2000,2.2957146757934868
2023-11-30 20:09:01.296153,40,40,0.06,0.2,30000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x169350970>,0.003,0.01,0.002,2000,2000,2.2924916177566805
2023-11-30 20:09:47.810602,40,40,0.06,0.2,30000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x2ae328880>,0.003,0.01,0.002,2000,2000,2.3052378761830594
2023-11-30 20:10:37.501064,40,40,0.06,0.2,30000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x1049ad0c0>,0.003,0.01,0.002,2000,2000,2.314754472049829
2023-11-30 20:11:16.898198,40,40,0.06,0.2,30000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x2ae364940>,0.003,0.01,0.002,2000,2000,2.295415534303362
2023-11-30 20:11:55.324553,40,40,0.06,0.2,30000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x2a8d80b50>,0.003,0.01,0.002,2000,2000,2.2989026132021317
2023-11-30 20:12:35.108185,40,40,0.06,0.2,30000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x1693511e0>,0.003,0.01,0.002,2000,2000,2.2952093924511354
2023-11-30 20:13:10.062328,40,40,0.06,0.2,30000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x16ec48910>,0.003,0.01,0.002,2000,2000,2.29453446682096
2023-11-30 20:33:52.344249,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x100de0910>,0.003,0.01,0.002,2000,2000,2.2969126614139306
2023-11-30 20:37:30.245366,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x1022f4910>,0.003,0.01,0.002,2000,2000,2.294548200413876
2023-11-30 20:39:52.663396,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x10503c910>,0.003,0.01,0.002,2000,2000,2.297919532255871
2023-11-30 20:41:38.559001,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x104ed8910>,0.003,0.01,0.002,2000,2000,2.2965366340381164
2023-11-30 20:45:51.539860,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x100b14910>,0.003,0.01,0.002,2000,2000,2.295800583112715
2023-11-30 21:08:31.427415,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x103254910>,0.003,0.01,0.002,2000,2000,2.3284166199713177
2023-11-30 21:09:47.664968,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x100e00910>,0.003,0.01,0.002,2000,2000,2.302377755049216
2023-11-30 21:13:34.896138,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x100f48910>,0.003,0.01,0.002,2000,2000,2.294595350412877
2023-11-30 21:14:48.025143,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x10289c910>,0.003,0.01,0.002,2000,2000,2.2938380104488374
2023-11-30 21:17:20.499006,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x102a48910>,0.003,0.01,0.002,2000,2000,2.2630822447160193
2023-11-30 21:20:10.457055,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x1043ec910>,0.003,0.01,0.002,2000,2000,2.296169299667899
2023-12-07 13:44:17.963284,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x104d68910>,0.003,0.01,0.002,2000,2000,2.297165171652633
2023-12-07 13:45:42.605457,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x104e2fb50>,0.003,0.01,0.002,2000,2000,2.297154526933734
2023-12-07 13:52:36.907426,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x104d27b50>,0.003,0.01,0.002,2000,2000,2.295546751067585
2023-12-07 13:53:44.877654,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x1046bbb50>,0.003,0.01,0.002,2000,2000,2.3178122796106937
2023-12-07 13:54:51.500608,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x102b8fb50>,0.003,0.01,0.002,2000,2000,2.294367036051021
2023-12-07 13:56:38.784910,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x1051f7b50>,0.003,0.01,0.002,2000,2000,2.3101206370785916
2023-12-07 13:58:09.574176,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,128,<keras.src.optimizers.legacy.adam.Adam object at 0x10301bb50>,0.003,0.01,0.002,2000,2000,2.303003365491514
2023-12-07 14:00:34.761772,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,128,<keras.src.optimizers.legacy.adam.Adam object at 0x104e8fb50>,0.003,0.01,0.002,2000,2000,2.293686406166942
2023-12-07 14:02:01.937769,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,128,<keras.src.optimizers.legacy.adam.Adam object at 0x100ccfb50>,0.003,0.01,0.002,2000,2000,2.301816520397715
2023-12-07 14:03:15.630804,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x1043f7b50>,0.003,0.01,0.002,2000,2000,2.3111210453762716
2023-12-07 14:17:31.386402,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x102c00940>,0.003,0.01,0.002,2000,2000,2.2951978050476542
2023-12-07 14:18:28.245577,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x104f90940>,0.003,0.01,0.002,2000,2000,2.3132462055933516
2023-12-07 14:20:11.279862,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adam.Adam object at 0x100cbc940>,0.003,0.01,0.002,2000,2000,2.312195921484631
2023-12-07 14:23:33.781468,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adamax.Adamax object at 0x102f64940>,0.03,0.001,0.002,2000,2000,2.295366154495924
2023-12-07 14:24:45.463882,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adamax.Adamax object at 0x1003ffb50>,0.03,0.001,0.002,2000,2000,2.2953314350904486
2023-12-07 14:25:32.422117,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adamax.Adamax object at 0x104743b50>,0.03,0.001,0.002,2000,2000,2.295573410603509
2023-12-07 14:26:42.445639,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adamax.Adamax object at 0x100eefb50>,0.03,0.001,0.002,2000,2000,2.3248916500298327
2023-12-07 14:33:08.961430,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adamax.Adamax object at 0x102f27b50>,0.03,0.001,0.0002,2000,2000,2.2942114323009584
2023-12-07 14:34:49.607412,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adamax.Adamax object at 0x1044bbb50>,0.03,0.001,0.0001,2000,2000,2.296027707304599
2023-12-07 14:37:20.890387,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adamax.Adamax object at 0x1008a3b50>,0.03,0.001,0.0005,2000,2000,2.2950880238033315
2023-12-07 15:01:47.244099,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adamax.Adamax object at 0x101263b50>,0.03,0.001,0.0005,2000,2000,2.2953301942952313
2023-12-07 15:22:53.675152,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adamax.Adamax object at 0x100a17b50>,0.0005,0.001,0.001,2000,2000,2.2967747653482697
2023-12-07 15:25:08.654874,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adamax.Adamax object at 0x10300bb50>,0.0005,0.001,0.001,2000,2000,2.2949641170151622
2023-12-07 15:27:34.036147,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adamax.Adamax object at 0x102dd7b50>,0.0005,0.001,0.001,2000,2000,2.2832001782918123
2023-12-07 15:39:31.874061,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adamax.Adamax object at 0x1004bfb50>,0.0005,0.001,0.001,2000,2000,2.341459027573155
2023-12-07 15:47:15.070512,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adamax.Adamax object at 0x100c43c40>,0.0005,0.001,0.001,2000,2000,2.288136564692074
2023-12-07 15:54:01.570289,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adamax.Adamax object at 0x1012b3c40>,0.0005,0.001,0.001,2000,2000,2.2904637863134534
2023-12-07 15:58:39.418161,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adamax.Adamax object at 0x1047fbc40>,0.0005,0.001,0.001,2000,2000,2.2953383100867697
2023-12-07 16:00:46.346072,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adamax.Adamax object at 0x102dcfc40>,0.0005,0.001,0.001,2000,2000,2.2991544115739044
2023-12-07 16:02:18.069240,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adamax.Adamax object at 0x102c37c40>,0.0005,0.001,0.001,2000,2000,2.3001369822475515
2023-12-07 16:04:50.401323,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adamax.Adamax object at 0x105053c40>,0.0005,0.001,0.001,2000,2000,2.2884365753485123
2023-12-07 20:16:31.722189,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adamax.Adamax object at 0x1047c3c40>,0.0005,0.001,0.001,2000,2000,2.301028051684964
2023-12-07 21:10:49.745661,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adamax.Adamax object at 0x104e27c40>,0.0005,0.001,0.001,2000,2000,2.293611901404137
2023-12-07 21:13:08.995288,40,40,0.06,0.2,40000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.legacy.adamax.Adamax object at 0x10440fc40>,0.0005,0.001,0.001,2000,2000,2.3399710605541157
2023-12-13 14:43:45.861130,40,40,0.06,0.2,20000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,16,<keras.src.optimizers.adam.Adam object at 0x104c8bc40>,0.0005,0.001,2.292699668031013
2023-12-15 19:55:07.340652,44,40,0.06,0.2,30000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.adam.Adam object at 0x1063c29b0>,0.001,0.001,1.0990529395301794
2023-12-15 19:57:11.722462,44,40,0.06,0.2,30000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.adam.Adam object at 0x106b2aa40>,0.001,0.001,1.0983152253217032
2023-12-15 20:01:32.261467,44,40,0.06,0.2,30000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.adam.Adam object at 0x105d1ebf0>,0.001,0.001,1.0989487999531442
2023-12-15 20:51:14.419792,44,40,0.06,0.2,30000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.adam.Adam object at 0x10221ec20>,0.001,0.001,1.0988531734028553
2023-12-15 20:52:19.756017,44,40,0.06,0.2,30000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.adam.Adam object at 0x105d46bf0>,0.001,0.001,1.100064004333508
2023-12-15 20:54:31.009344,44,40,0.06,0.2,30000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.adam.Adam object at 0x11588abc0>,0.001,0.001,1.0989074314349656
2023-12-15 20:56:22.949306,44,40,0.06,0.2,30000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.adam.Adam object at 0x11606ebf0>,0.001,0.001,1.0993058893173722
2023-12-15 21:02:00.596556,44,40,0.06,0.2,30000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.adam.Adam object at 0x102c169e0>,0.001,0.001,1.0993891790021943
2023-12-15 21:05:30.480467,44,40,0.06,0.2,30000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.adam.Adam object at 0x105e229e0>,0.001,0.001,1.1002542773491328
2023-12-15 21:18:57.498247,44,40,0.06,0.2,30000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.adam.Adam object at 0x102673a90>,0.001,0.001,1.0984274339487976
2023-12-15 22:47:20.052713,44,40,0.06,0.2,30000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.adam.Adam object at 0x100b83a90>,0.001,0.001,1.099171897173879
2023-12-15 23:27:53.812449,44,40,0.06,0.2,30000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.adam.Adam object at 0x102fbba90>,0.001,0.001,1.09868215743171
2023-12-15 23:30:13.353404,44,40,0.06,0.2,30000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,32,<keras.src.optimizers.adam.Adam object at 0x1053d2980>,0.001,0.001,2.6041763997483276
